duong_di_1 = [[
-1688.7305,-11.1957,3.5451,131.5366,2502.40,VEHICLE,0,0
-1689.6908,-12.0105,3.5454,131.0170,2504.89,VEHICLE,0,0
-1690.6676,-12.8049,3.5457,130.0939,2505.07,VEHICLE,0,0
-1691.6704,-13.5793,3.5459,128.8559,2508.10,VEHICLE,0,0
-1692.6880,-14.3358,3.5494,127.5997,2515.91,VEHICLE,0,0
-1693.7118,-15.0872,3.5501,126.7480,2524.14,VEHICLE,0,0
-1694.7430,-15.8338,3.5551,126.2409,2531.72,VEHICLE,0,0
-1695.7876,-16.5831,3.5580,125.9493,2538.87,VEHICLE,0,0
-1696.8289,-17.3273,3.5563,125.7877,2545.92,VEHICLE,0,0
-1697.8778,-18.0754,3.5534,125.6972,2552.94,VEHICLE,0,0
-1698.9340,-18.8145,3.5509,125.4742,2558.08,VEHICLE,0,0
-1700.0031,-19.5329,3.5491,124.8105,2559.95,VEHICLE,0,0
-1701.0912,-20.2303,3.5478,123.7989,2560.13,VEHICLE,0,0
-1702.1934,-20.8980,3.5471,122.5204,2560.23,VEHICLE,0,0
-1703.3153,-21.5358,3.5466,121.0325,2564.65,VEHICLE,0,0
-1704.4445,-22.1575,3.5462,119.7489,2573.33,VEHICLE,0,0
-1705.5896,-22.7770,3.5460,118.9184,2581.39,VEHICLE,0,0
-1706.7417,-23.3921,3.5459,118.4297,2588.71,VEHICLE,0,0
-1707.8894,-23.9994,3.5459,118.1534,2578.26,VEHICLE,0,0
-1709.0282,-24.5986,3.5459,117.9989,2559.07,VEHICLE,0,0
-1710.1638,-25.1885,3.5458,117.8506,2539.97,VEHICLE,0,0
-1711.2988,-25.7497,3.5456,117.2755,2521.99,VEHICLE,0,0
-1712.4896,-26.3059,3.5454,116.2610,2502.90,VEHICLE,0,0
-1713.2505,-26.6523,3.5452,115.6017,2490.58,VEHICLE,0,0
-1714.3866,-27.1637,3.5450,114.8813,2481.23,VEHICLE,0,0
-1715.5313,-27.6737,3.5448,114.4424,2489.09,VEHICLE,0,0
-1716.6777,-28.1814,3.5449,114.1918,2496.53,VEHICLE,0,0
-1717.9351,-28.7530,3.5451,114.2734,2501.62,VEHICLE,0,0
